left_hip_angle,right_hip_angle,left_elbow_angle,right_elbow_angle,left_knee_angle,right_knee_angle,confidence,feedback,label
180.0,180.0,113.03799871261096,74.91486492634697,180.0,180.0,74.78357349839362,Adjust your form for better posture.,Incorrect
180.0,180.0,72.72059863377095,92.52180667511932,180.0,179.7568414194923,81.94204568587948,Good form! Keep it up.,Correct
171.05938204029175,146.58675575042042,101.96127098164453,83.63186132577394,180.0,158.80470134994218,71.65066314704441,Adjust your form for better posture.,Incorrect
175.6625960146051,180.0,93.34789131856408,97.01887734532,180.0,175.92423377883534,85.19648726187259,Good form! Keep it up.,Correct
168.61695969209933,179.74741764792518,102.75236856499991,91.05551887383317,165.9220036314355,164.06174018863385,89.10599621992039,Good form! Keep it up.,Correct
179.0306111523919,180.0,91.09157784352286,92.97936854389383,180.0,166.40133885166065,80.83610742895996,Good form! Keep it up.,Correct
180.0,180.0,90.50030057822607,72.1926012495552,163.9405913788534,169.28534396853163,80.66029765203076,Good form! Keep it up.,Correct
180.0,164.46920796158383,81.83745316322297,83.07885065979747,180.0,180.0,83.71558289169086,Good form! Keep it up.,Correct
180.0,180.0,74.33645408694626,97.85457603157211,180.0,158.15745760517993,87.13777008178286,Good form! Keep it up.,Correct
180.0,172.66197554091286,90.98217995164711,102.14359446923535,174.17925047073018,180.0,86.15271233056177,Good form! Keep it up.,Correct
149.77761306640986,180.0,121.90256132728068,84.28715612266308,180.0,173.44706316455913,81.45380057662209,Adjust your form for better posture.,Incorrect
172.89226007345357,180.0,97.75939069013667,105.52795379231222,168.7159414798355,170.5437853415842,93.98864448669386,Good form! Keep it up.,Correct
180.0,146.52237165134184,132.19200151584684,88.08702279355221,153.08025897193127,180.0,71.60047658418043,Adjust your form for better posture.,Incorrect
167.65507682672944,179.1552340057452,90.75502824285542,74.96020449158704,164.69942746812364,167.4611762596992,65.87693104806384,Adjust your form for better posture.,Incorrect
161.39530777839502,158.46702749238574,93.69341595551118,92.37847397358037,176.87433730479853,175.64582999626552,58.730155514602565,Adjust your form for better posture.,Incorrect
170.65818197310568,180.0,82.70525813540719,91.40747826583173,173.15054703918779,170.88355829016513,83.05086944034966,Good form! Keep it up.,Correct
164.6357778513024,180.0,95.45411915695814,108.5586331559473,169.62627988236994,180.0,84.10283292575495,Good form! Keep it up.,Correct
177.08667254844806,160.71366928258612,67.72683917043425,95.48925173898995,162.29479249856533,157.84563296873728,69.23891559544495,Adjust your form for better posture.,Incorrect
180.0,179.31519803561307,94.15350539661978,80.27459981081306,180.0,180.0,86.93175911483465,Good form! Keep it up.,Correct
180.0,180.0,89.36316023299524,86.76549091078002,172.32512339550632,178.9429545932855,84.32262113800748,Good form! Keep it up.,Correct
173.5590663995085,171.10461692647158,88.58316205647476,122.82229307591413,155.95170213476948,169.70611725430334,74.95437298706292,Adjust your form for better posture.,Incorrect
164.71708148137674,180.0,90.42497752568963,87.93920632636537,160.91030068023372,176.34018906259755,89.67312085288262,Good form! Keep it up.,Correct
180.0,166.90706026485444,94.58377009537199,86.24115758735631,169.04031567837703,159.6895693059057,94.80567037261704,Good form! Keep it up.,Correct
179.0166892966688,180.0,78.52248258842732,74.34794179555828,180.0,173.57276411249225,84.37709943799017,Good form! Keep it up.,Correct
177.31812282302343,180.0,104.23367041468319,83.9334110291211,180.0,177.52755743171713,93.90040584733984,Good form! Keep it up.,Correct
154.61782360926108,169.56765847393547,101.4384761983986,101.40833412605205,164.1865176111313,177.04183812975026,59.34848327641732,Adjust your form for better posture.,Incorrect
160.3901299316237,180.0,75.62983655571028,100.64331859794828,180.0,142.2799218112357,78.64602696892774,Adjust your form for better posture.,Incorrect
180.0,179.77725336573053,100.46853767738101,93.76853872105895,180.0,173.42295076575385,97.39978674278605,Good form! Keep it up.,Correct
180.0,168.91015366323424,95.25614169999345,87.49688116110276,180.0,166.87981885291452,69.8869905603371,Adjust your form for better posture.,Incorrect
180.0,174.85305879546803,86.17949324492943,94.13490041642413,176.37248468145202,180.0,91.73530267104681,Good form! Keep it up.,Correct
176.21556955935893,169.87201031410365,99.9760236233336,78.58612129602528,176.325438219878,175.76816865681022,86.83446334701081,Good form! Keep it up.,Correct
134.60823829061655,158.53930351803274,79.32114644395801,94.13292625582295,138.17336451243276,142.9714344922359,79.34457522245609,Adjust your form for better posture.,Incorrect
165.59462647910004,142.2653690991369,90.09701418033853,111.33482734428232,180.0,137.57088375665342,80.44095963771996,Adjust your form for better posture.,Incorrect
168.67124329288347,167.57708082259552,122.80550712535751,97.99473885363207,180.0,163.80932645753637,51.03247627797948,Adjust your form for better posture.,Incorrect
147.97658037404224,180.0,90.78356303507485,81.68080619312613,153.3857598965965,180.0,75.30487572535793,Adjust your form for better posture.,Incorrect
180.0,175.98130472227044,94.57263442955241,93.99671246294245,180.0,169.68489920613254,91.57918793196235,Good form! Keep it up.,Correct
180.0,180.0,102.90156387212818,77.76608359960012,165.04103910349235,180.0,66.16561286604131,Adjust your form for better posture.,Incorrect
180.0,180.0,71.27126856161038,97.65443274050999,180.0,177.71163946849447,97.45046779895664,Good form! Keep it up.,Correct
180.0,135.5062461333838,62.06645485413609,120.69226080685168,180.0,160.09255681392952,52.40569370403141,Adjust your form for better posture.,Incorrect
131.44381753090903,128.37283740096976,63.787535095543696,68.3522923783582,180.0,141.8754531418646,59.26686805533774,Adjust your form for better posture.,Incorrect
180.0,159.86651225492105,64.47691038697795,60.071892562408664,140.4753525117884,173.36294876656063,69.85844609421198,Adjust your form for better posture.,Incorrect
178.88256766732644,172.64335109323076,87.54950391910776,89.35340264920868,154.77450368787058,180.0,57.898819594397494,Adjust your form for better posture.,Incorrect
180.0,169.82679516806272,83.23203471794322,93.38040344028525,171.3990422888107,180.0,87.82689209486743,Good form! Keep it up.,Correct
180.0,180.0,106.86021825926623,93.63726266322901,180.0,155.08776701055012,88.22094783819739,Adjust your form for better posture.,Incorrect
174.15900735838935,176.65967708365184,84.58253284737268,93.94928962257553,174.53963667371232,180.0,82.90198317057208,Good form! Keep it up.,Correct
173.4389310512118,158.19496388809065,106.24869803738811,74.45524999278783,139.52378821090718,156.0026300196518,77.8186882675945,Adjust your form for better posture.,Incorrect
156.69362558273093,180.0,111.3931173217682,129.3542759054389,146.00712064598287,168.3139640323439,72.82438986555319,Adjust your form for better posture.,Incorrect
180.0,166.94608311285313,87.54843593931612,100.23318212713083,172.97219148429656,180.0,95.79449624348695,Good form! Keep it up.,Correct
172.5813823329231,166.34178323986453,110.43224332443783,70.80242295538473,180.0,150.98354776520787,83.15533463530437,Adjust your form for better posture.,Incorrect
152.1906524780107,180.0,80.31170176683435,86.48320136763073,180.0,169.65484070405714,89.9173644213335,Adjust your form for better posture.,Incorrect
180.0,165.55925128065255,105.93761204753477,91.11767984877301,172.90510940403104,180.0,94.29245340686532,Good form! Keep it up.,Correct
180.0,180.0,83.5996046509708,82.50731255495245,180.0,180.0,97.1875750519375,Good form! Keep it up.,Correct
137.06406623480956,148.56399572131886,93.75235699295075,92.63827577899788,172.22543133424767,168.20852402075724,88.3050113802152,Adjust your form for better posture.,Incorrect
180.0,178.94200274805368,95.97280630029368,89.14309454931372,172.5084739536395,173.4282610867011,87.21532550174553,Good form! Keep it up.,Correct
180.0,178.1455323085737,90.34216062716847,94.28372550340508,174.1106811452432,180.0,83.52424042620734,Good form! Keep it up.,Correct
180.0,180.0,85.93923142485022,82.3597604425864,167.31920724245848,172.86663406455835,65.27758558611583,Adjust your form for better posture.,Incorrect
180.0,180.0,89.65758322563607,92.64844894634014,174.45675753612431,180.0,97.76396485880932,Good form! Keep it up.,Correct
180.0,176.88554272182793,77.96838215014361,82.01459057026145,165.4581007384739,180.0,88.49720501197999,Good form! Keep it up.,Correct
131.37238276820761,154.4201320545669,108.31848563016877,103.70241598857955,172.46526570909663,180.0,50.230346419924864,Adjust your form for better posture.,Incorrect
177.7816957346168,141.73109184754105,90.68394485224447,102.60122163588333,162.45944990982895,170.83466389288066,58.48179359632907,Adjust your form for better posture.,Incorrect
175.12292920028258,180.0,125.32505102655941,106.61365119253666,180.0,172.34303765169958,70.1026430585377,Adjust your form for better posture.,Incorrect
138.36192615218295,163.59166903058886,126.33192954280406,113.20454525166579,144.84409366223355,171.19202664157208,63.081326462529546,Adjust your form for better posture.,Incorrect
180.0,168.31327896018092,95.46086466948114,96.68239712099114,180.0,162.1586103818098,52.85026911061034,Adjust your form for better posture.,Incorrect
176.68700481378085,180.0,79.58508542778812,102.92068091657143,180.0,173.5464272629344,97.44744564114379,Good form! Keep it up.,Correct
171.73402579030173,180.0,88.5507229531308,82.55046872904347,180.0,175.76120289073424,86.08391282332764,Good form! Keep it up.,Correct
164.42128158724415,180.0,79.29677231391472,102.56358655117498,178.96917392666492,172.12782678782747,83.04270521010113,Adjust your form for better posture.,Incorrect
155.50601873859483,145.6623406815443,80.21843304418039,112.09655357040094,175.26409017973177,159.84043268819593,74.43923955403967,Adjust your form for better posture.,Incorrect
174.91576952533052,146.23626489590657,81.72811887833198,83.52162930183894,152.61054955973017,172.8927154176338,74.60877752924043,Adjust your form for better posture.,Incorrect
179.74410783362978,165.22218195472817,85.04508798805541,82.82989134185948,178.28029329883674,175.0025516844887,89.87720820859855,Good form! Keep it up.,Correct
180.0,168.34247320281804,81.57871906301978,105.48248783021138,177.23995706983584,180.0,83.88477849494318,Good form! Keep it up.,Correct
180.0,140.2080104655109,83.88438670463646,60.49913219572918,161.60913062104459,180.0,56.40286539818292,Adjust your form for better posture.,Incorrect
173.72760345946534,180.0,114.30558190852781,69.8855901237811,180.0,180.0,79.9229271771813,Adjust your form for better posture.,Incorrect
177.2733508530506,175.66330841640942,101.51698823540222,86.97909158172524,180.0,180.0,89.66791775273386,Good form! Keep it up.,Correct
176.8591033710629,180.0,88.31842730632115,92.25010027204694,180.0,178.8295920032877,51.24536331538045,Adjust your form for better posture.,Incorrect
180.0,153.5451586952632,86.60689497385923,114.10838671978921,176.495668184759,162.82908250256165,51.02568263225743,Adjust your form for better posture.,Incorrect
166.86781304104076,180.0,81.22925259285662,60.01306122601536,167.61139952352607,180.0,72.45938351838095,Adjust your form for better posture.,Incorrect
173.49181820158495,166.55760647408079,96.53716146903068,86.60432756897033,180.0,179.96103661185674,85.30038367175452,Good form! Keep it up.,Correct
177.2688584274522,180.0,90.32219843975,103.67992181453809,167.6637821495082,180.0,90.62415200364357,Good form! Keep it up.,Correct
176.6566964651439,180.0,94.08710388658127,104.58849648940746,169.27828968355846,180.0,82.10720629569691,Good form! Keep it up.,Correct
155.05156008484738,165.136254611069,77.8950575324069,107.66280816016348,180.0,180.0,88.85580376166558,Adjust your form for better posture.,Incorrect
180.0,180.0,105.42638765213918,88.07259831743234,180.0,175.32745687997956,83.18799222932688,Good form! Keep it up.,Correct
180.0,173.09034446619324,77.09830581225614,85.92006224513037,180.0,171.97357497662497,83.99549891479309,Good form! Keep it up.,Correct
163.42855704189407,180.0,87.88644896350777,74.00066917718425,180.0,169.07389159151177,83.3213783484148,Good form! Keep it up.,Correct
180.0,180.0,97.12956515079085,81.10434661711103,180.0,180.0,96.85078593489405,Good form! Keep it up.,Correct
180.0,158.35210638267864,76.9324621956764,88.25440726816802,176.57071052192,172.0773815630711,94.38938718036277,Good form! Keep it up.,Correct
166.66050763071402,164.79504299368017,97.59752014424984,98.43578231435811,178.52711451344945,158.55703182494082,91.12630832824212,Good form! Keep it up.,Correct
180.0,176.70044061798595,109.03979435595976,94.3064287226054,172.70519724691698,180.0,95.23614125122133,Good form! Keep it up.,Correct
174.02321881433107,180.0,101.28600507786757,94.94813804604729,176.37149390873643,180.0,87.3550007011162,Adjust your form for better posture.,Incorrect
180.0,147.7127995144757,99.59203717313355,99.31717825615944,164.29947987739519,174.33791738969424,81.62892659355855,Adjust your form for better posture.,Incorrect
164.77599397959574,146.65274212159935,106.1316441838428,107.9473016091494,145.72560297310253,154.51642911920865,70.73632087780817,Adjust your form for better posture.,Incorrect
167.80462961777582,180.0,85.83204996110797,80.54974308981207,180.0,177.48874821226622,94.19474980204156,Good form! Keep it up.,Correct
173.35718029098152,180.0,94.31481805628717,86.89180701375307,180.0,180.0,91.32097124203791,Good form! Keep it up.,Correct
158.5408816487503,175.8755752157326,80.64081779017593,94.11691791228621,172.15046440000282,142.25249707741622,87.11009132780852,Adjust your form for better posture.,Incorrect
174.1538736964496,167.7509044563691,88.14702467529374,91.76759989336234,175.54703355707275,176.32232542376863,83.86892681463362,Good form! Keep it up.,Correct
165.58852287155702,169.79633374662734,76.56872980818244,80.11508559576087,173.42313643790024,177.82905179837178,91.85648536914101,Good form! Keep it up.,Correct
180.0,180.0,94.95333068428724,109.1256255554226,154.328393587677,142.97359431597712,70.76239163633082,Adjust your form for better posture.,Incorrect
180.0,169.31405614601823,107.17466210686034,76.77376123885944,180.0,180.0,71.21208532996633,Adjust your form for better posture.,Incorrect
180.0,156.36301298280517,79.15851874207225,71.49976135817765,141.86796246252564,177.64688077591475,63.59499855072265,Adjust your form for better posture.,Incorrect
180.0,166.72797664689253,99.07293037093099,102.15831962328606,165.68358533871162,180.0,80.32953902816365,Adjust your form for better posture.,Incorrect
178.60951601221956,180.0,105.92565340669663,91.8861360686706,180.0,180.0,88.34657128891968,Good form! Keep it up.,Correct
180.0,172.5087901632636,82.0278691176544,84.14020698998205,164.93826199707888,180.0,93.97543329335595,Good form! Keep it up.,Correct
149.72706162511693,180.0,67.38754964440288,89.83527499408028,160.44755846429297,153.8684114621253,82.23970199100633,Adjust your form for better posture.,Incorrect
180.0,167.60114993716806,90.39495493154803,94.61329989731077,180.0,178.44464475263854,97.31910587254175,Good form! Keep it up.,Correct
179.99511010559843,177.16402993157055,88.28691472393949,98.1903506790718,164.46019319475636,175.33112478364933,91.74942994133374,Good form! Keep it up.,Correct
180.0,175.21104011069326,66.53768606841626,83.94861129513589,180.0,156.8405019491668,74.83662071069908,Adjust your form for better posture.,Incorrect
166.9402168667728,161.69390972666895,89.6878215020084,89.19835136806981,168.63868340635213,169.7793550507768,97.30143014883046,Good form! Keep it up.,Correct
145.98830911935613,170.8572364860407,86.62240154860534,77.99536459759989,144.72849112127298,180.0,58.16142538515595,Adjust your form for better posture.,Incorrect
158.18889099461123,171.80583352401808,130.227650901771,108.65890174509158,146.61993634562168,180.0,83.628121120448,Adjust your form for better posture.,Incorrect
180.0,171.92529129521685,101.117601156613,97.67348303935842,180.0,180.0,84.17982851264271,Good form! Keep it up.,Correct
180.0,176.4500508975386,98.99257712136324,87.58985488889108,169.1302333310783,180.0,95.56500277259096,Good form! Keep it up.,Correct
179.3451182729716,163.37548067955476,97.72386337778525,106.51544265731368,171.47782435773695,160.54277596161708,90.37319048300265,Good form! Keep it up.,Correct
131.4915099117596,173.547540165679,77.88702601170016,81.61363344470817,170.2945533608024,180.0,87.74463680670395,Adjust your form for better posture.,Incorrect
170.8305098086018,150.10147603761968,126.78165275970355,74.66226310696767,168.92777719131118,179.68613990575093,84.90921001938408,Adjust your form for better posture.,Incorrect
153.80417076402253,180.0,84.17575720435623,95.91573054503317,172.98452593270056,180.0,58.0992224066095,Adjust your form for better posture.,Incorrect
152.50454963275683,154.08381467449703,87.91368703158348,68.8261012898626,171.77149581062136,149.29842745979937,71.98118143580068,Adjust your form for better posture.,Incorrect
179.62536744669342,180.0,74.48852805661879,83.19882934923776,180.0,166.3658289617122,88.5170750095032,Adjust your form for better posture.,Incorrect
180.0,132.4329394098379,68.80673788860526,81.50753923547394,180.0,172.79865324011925,82.69191079849975,Adjust your form for better posture.,Incorrect
163.15031717541422,175.39013586041725,89.70212869992135,84.28105175598607,167.98665947815593,175.8383463638736,89.29340626942151,Good form! Keep it up.,Correct
140.70737962438776,156.19825186613713,84.59040680757079,106.84301794727043,180.0,152.98078719838912,58.34042057429343,Adjust your form for better posture.,Incorrect
173.25610534508056,179.4782973352769,90.83333402950613,82.76931487643442,180.0,180.0,89.43902484789643,Good form! Keep it up.,Correct
180.0,180.0,78.82255341448236,113.11911849557457,138.23001344465266,149.475622124333,76.70199597165882,Adjust your form for better posture.,Incorrect
172.44385619351843,173.24189093024196,103.34793190398227,75.04985031590083,180.0,180.0,94.6322181643414,Good form! Keep it up.,Correct
180.0,174.95544801624013,96.55130834805217,84.06245823279282,166.1798754486211,178.14636689695925,87.76987183213423,Good form! Keep it up.,Correct
180.0,171.11523508143023,85.53531007699102,120.37206220154759,180.0,180.0,73.27885607657595,Adjust your form for better posture.,Incorrect
175.8813047795308,180.0,81.46631290254426,75.5505786684182,180.0,173.22854574310017,88.86531848873955,Good form! Keep it up.,Correct
174.96008004585832,180.0,98.86467059211888,86.78581873471293,172.31084085968445,160.08455356578185,94.53392279295312,Good form! Keep it up.,Correct
180.0,166.48633499663464,126.07576760166965,75.49000292061709,159.45034093733122,180.0,55.40665156619291,Adjust your form for better posture.,Incorrect
173.3481313269274,166.93908098862033,77.93425616307408,91.7607670736703,180.0,180.0,90.75343583906555,Good form! Keep it up.,Correct
180.0,180.0,88.19112366707705,101.58336052824438,168.71298194164362,180.0,84.98379766664966,Good form! Keep it up.,Correct
180.0,180.0,87.7676606362576,95.30160338506974,180.0,156.28837829375664,80.44111610008112,Adjust your form for better posture.,Incorrect
165.29518518711114,174.91902334130447,95.54997774128539,91.26455863417215,179.6327686755035,167.3457154428559,85.81321651294243,Good form! Keep it up.,Correct
180.0,178.07344845848675,72.65772116880031,88.47713260055541,172.2337805954977,177.18182018342208,85.81765277637359,Good form! Keep it up.,Correct
175.8061059990878,172.5119431869466,92.86120221182071,89.09407636812765,179.56745950859505,180.0,95.7797648478502,Good form! Keep it up.,Correct
161.1389010292386,163.51699883951395,80.553058642618,84.90682040429384,142.95369280329106,180.0,82.23701600470486,Adjust your form for better posture.,Incorrect
180.0,172.94433281229695,88.20432017877803,93.68220511568472,171.6825042082196,177.34988400449078,85.91752898517515,Good form! Keep it up.,Correct
180.0,177.72666212116113,67.00624725329025,93.0944051438753,176.64546758541707,180.0,71.59828521122239,Adjust your form for better posture.,Incorrect
166.64281925177536,180.0,90.53667157154047,99.41828916274366,175.97198068205523,180.0,83.12072471530558,Good form! Keep it up.,Correct
171.92268603283512,180.0,76.24498767068847,80.8640870037439,179.88873547545296,179.58212883820786,88.97061990931064,Good form! Keep it up.,Correct
171.29765578831052,163.79042629609913,98.67878376814149,77.28216799421934,173.81769488123956,172.94601349895936,81.38563837691828,Good form! Keep it up.,Correct
151.6864408987796,180.0,112.5066258490132,79.68544233191707,131.72609644812633,138.4709767414071,56.43039584193233,Adjust your form for better posture.,Incorrect
180.0,180.0,95.85599363137455,79.6175944787473,154.20941134638844,176.33942109105988,81.42606472320928,Adjust your form for better posture.,Incorrect
142.8510372239343,172.87799516340652,85.97569828948255,85.42588812208085,166.65059392125102,180.0,89.97654903082666,Adjust your form for better posture.,Incorrect
180.0,171.60741558320353,121.2501819485972,114.94606407428893,167.0375453719285,153.27283349220332,82.55881078024075,Adjust your form for better posture.,Incorrect
180.0,180.0,115.57652962414693,105.28160159050712,180.0,159.87629327126143,80.83687378576208,Adjust your form for better posture.,Incorrect
178.86031085309858,177.2445290356796,72.95968006135857,94.8694304902827,175.25896147933224,166.04566735215275,92.45411355846848,Good form! Keep it up.,Correct
172.73831241087854,156.3607722044983,118.8208641736191,71.74318624795363,175.14869387926643,139.74283715428498,69.04072517475066,Adjust your form for better posture.,Incorrect
180.0,180.0,81.19603587386374,89.75607756334173,174.96083102278433,148.14192507991274,85.54992319475909,Adjust your form for better posture.,Incorrect
180.0,174.48327211216926,88.67210654341439,82.10607113422068,180.0,176.61150723657033,95.57912826609164,Good form! Keep it up.,Correct
180.0,176.5674308172329,106.1329126590371,93.4180801337674,180.0,146.88089221555074,53.54401718718469,Adjust your form for better posture.,Incorrect
180.0,170.05605030300364,129.06587134867655,101.8496651880417,180.0,135.5214947763781,87.12334561304199,Adjust your form for better posture.,Incorrect
175.62622770204433,180.0,80.98503417006708,92.41162549113342,179.2357979756708,166.84188249015222,97.10111540691449,Good form! Keep it up.,Correct
171.8807902094631,180.0,81.43298052659907,81.69202177086042,156.48860769356924,153.09151930948133,89.03461023276526,Adjust your form for better posture.,Incorrect
180.0,177.07566508689024,90.13317908603494,74.63030611557559,166.0711364747115,175.54120199622844,84.53238306032515,Good form! Keep it up.,Correct
180.0,147.59723842486474,119.2491536962669,72.3749882325613,180.0,168.4904646510914,67.01973337792302,Adjust your form for better posture.,Incorrect
180.0,175.78676258377948,90.66807821365909,84.17993504110866,174.02237889054396,180.0,80.45695440188621,Good form! Keep it up.,Correct
159.84848345280136,180.0,111.97121503631487,92.55111718999264,180.0,138.53000581605684,60.524502796433715,Adjust your form for better posture.,Incorrect
167.98590385311942,180.0,121.05639046320358,96.33837958897004,158.61167936185413,147.4892850636155,55.69982171606053,Adjust your form for better posture.,Incorrect
163.13397421203018,180.0,88.69473669607838,96.28828321820527,180.0,166.945500269137,96.3521101040053,Good form! Keep it up.,Correct
158.93031307296636,158.54078735464617,116.13309559215477,63.05915180667592,178.0361976411266,180.0,74.98654275417056,Adjust your form for better posture.,Incorrect
154.89438013746536,156.79014813942865,90.13054164026047,77.0747701676909,180.0,180.0,79.986073269717,Adjust your form for better posture.,Incorrect
174.86743218622595,178.9783782063476,98.46361418950379,91.61498091476983,180.0,180.0,96.66023323232197,Good form! Keep it up.,Correct
159.90091129985618,158.6396449434422,95.34771765740017,88.29630507258707,180.0,180.0,88.48837139390285,Good form! Keep it up.,Correct
141.01646723082712,146.9125062511724,94.69606756389587,107.31398264902441,160.89600848189593,180.0,80.6205159596444,Adjust your form for better posture.,Incorrect
132.74621426668716,180.0,97.24795898140175,107.15546524944673,180.0,175.54906920873233,67.88810162019342,Adjust your form for better posture.,Incorrect
159.63497606788872,157.6669196668916,80.45702405298097,84.34901122765369,180.0,149.73068553695947,52.69402405875087,Adjust your form for better posture.,Incorrect
170.99901447038258,152.39488095536078,110.39131211171929,80.13984654471739,152.1569647301819,179.06716264410397,75.54103790656342,Adjust your form for better posture.,Incorrect
180.0,157.55702831832824,100.07393885571263,90.50481291047552,180.0,167.49287624993693,83.18618871698145,Good form! Keep it up.,Correct
180.0,174.05772017492637,104.1023373475805,98.04794091196767,180.0,180.0,94.56850079861324,Good form! Keep it up.,Correct
161.17550469235047,159.17808237383207,99.33753184951654,105.3169039709739,180.0,148.51015227835174,76.26946658165168,Adjust your form for better posture.,Incorrect
180.0,160.05970213845376,87.89586752448187,90.05607213448387,180.0,167.82495178128542,89.04746767589346,Good form! Keep it up.,Correct
165.0487325586084,179.91061805096533,90.1990441401567,94.41317645845018,178.05496527342876,174.21502941650755,83.32738019945948,Good form! Keep it up.,Correct
158.43410551079555,180.0,92.72896376405505,90.46418045127584,180.0,158.75375113013675,93.42880782677761,Good form! Keep it up.,Correct
155.23835168091443,141.9437465111731,114.53992435266169,84.67568816217874,180.0,180.0,56.95580996877949,Adjust your form for better posture.,Incorrect
178.44974682763566,167.20721262954493,90.21433514006148,86.35572262789414,176.01304537185567,175.6821285208863,83.432378971946,Good form! Keep it up.,Correct
180.0,180.0,84.96097984887967,88.37544854094871,164.68898191118015,179.1452868335425,84.36337518347145,Good form! Keep it up.,Correct
168.00405896069944,169.55478782273545,91.63583900944994,75.07888049930958,169.1488951951309,130.48512563708798,74.06447280585326,Adjust your form for better posture.,Incorrect
180.0,180.0,68.78123783174676,123.18850535936869,176.00880457016046,137.14180542551918,70.23410771807316,Adjust your form for better posture.,Incorrect
180.0,180.0,89.99681855160757,92.98056114621903,167.0617405054692,172.46794908472478,87.46675104207797,Good form! Keep it up.,Correct
163.45030671995661,180.0,89.93441999185148,79.64553392324007,180.0,180.0,84.07692395356288,Good form! Keep it up.,Correct
174.46536724576643,159.92941220521962,86.06042379188386,104.61027273616838,180.0,180.0,96.89012822277869,Good form! Keep it up.,Correct
177.96277154935257,180.0,83.35727814143175,78.93212058822911,176.69251764104706,165.0117336154795,91.37306981905638,Good form! Keep it up.,Correct
165.28730641729956,170.67741421436088,94.33368179508406,84.25390419503948,163.61450241517025,165.2758689283935,80.43768739576618,Good form! Keep it up.,Correct
180.0,180.0,115.06853684337247,98.482933534718,180.0,157.34650368820655,85.14062245205392,Adjust your form for better posture.,Incorrect
164.62953536716418,154.88357740167973,77.08750406075863,74.41383021193863,142.34300670200452,147.9694139199108,76.01302745387747,Adjust your form for better posture.,Incorrect
